Longitude,Latitude,datetime,UHI Index,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,LST,is_building,Air Temp at Surface [degC],Relative Humidity [percent],Avg Wind Speed [m/s],Wind Direction [degrees],Solar Flux [W/m^2]
-73.952555,40.81251,2021-07-24 15:50:00,0.993746163,1512.0,752.0,943.0,1050.0,1367.0,1684.0,1768.0,1698.0,1964.0,2107.0,2116.0,37.81971374,0,27.044458381019034,47.1573504580887,3.793419388221214,172.94539497860805,590.3585628525395
-73.95269167,40.812575,2021-07-24 15:50:00,1.006728452,1512.0,781.0,785.0,838.0,1367.0,1684.0,1768.0,1570.0,1964.0,2107.0,2116.0,37.81971374,0,27.04355952107193,47.150475106000584,3.72971109812519,173.0680806002169,592.474601835651
-73.95272333,40.81257833,2021-07-24 15:50:00,1.006728452,1512.0,1128.0,1246.0,1172.0,2238.0,2561.0,2410.0,2248.0,2566.0,2978.0,2836.0,37.81971374,0,27.060242911448345,47.185732135333225,3.960348882924823,174.0827652798072,581.077319920074
-73.95276,40.81258833,2021-07-24 15:50:00,1.006728452,1512.0,1128.0,1246.0,1172.0,2238.0,2561.0,2410.0,2248.0,2566.0,2978.0,2836.0,38.619530420000046,0,27.060242911448274,47.18573213533308,3.9603488829244426,174.08276527981323,581.0773199200878
-73.95280833,40.81260167,2021-07-24 15:51:00,1.006728452,1512.0,1128.0,1246.0,1172.0,2238.0,2561.0,2410.0,2248.0,2566.0,2978.0,2836.0,38.619530420000046,0,27.060242911448185,47.185732135332884,3.9603488829239413,174.08276527982122,581.0773199201059
-73.95286167,40.81261667,2021-07-24 15:51:00,1.008892167,1512.0,770.0,957.0,922.0,1824.0,2027.0,2240.0,1846.0,2110.0,2484.0,2176.0,38.619530420000046,0,27.068753819585602,47.174340696386835,3.531495663395192,171.53937058553925,597.9295791053504
-73.95291667,40.81263167,2021-07-24 15:51:00,1.008892167,1512.0,781.0,796.0,796.0,1824.0,2027.0,2240.0,1340.0,2110.0,2484.0,2176.0,38.619530420000046,0,27.07442967037241,47.18483574701138,3.551263276096189,171.20921378068527,596.9528108576927
-73.953025,40.81267667,2021-07-24 15:51:00,1.015383311,1361.0,1334.0,1476.0,1524.0,1625.0,1991.0,1891.0,1698.0,2067.0,2142.0,1913.0,38.619530420000046,0,27.040036911154267,47.18884563419512,4.19826509662428,171.98047000821884,578.5000000665289
-73.953055,40.81268833,2021-07-24 15:51:00,1.017547026,1361.0,1334.0,1476.0,1524.0,1625.0,1991.0,1891.0,1698.0,2067.0,2142.0,1913.0,38.619530420000046,0,27.04003691115413,47.18884563419485,4.198265096623564,171.98047000822464,578.5000000665646
-73.95308833,40.81269,2021-07-24 15:51:00,1.017547026,1361.0,1334.0,1476.0,1524.0,1625.0,1991.0,1891.0,1698.0,2067.0,2142.0,1913.0,38.619530420000046,0,27.040036911153933,47.188845634194486,4.198265096622646,171.98047000823243,578.5000000666105
-73.953135,40.81266,2021-07-24 15:51:00,1.015383311,1361.0,1042.0,1220.0,1262.0,1625.0,1991.0,1891.0,1478.0,2067.0,2142.0,1913.0,38.619530420000046,0,27.032138736766555,47.12946883082476,3.8566774174494585,176.519467929885,585.0316882276866
-73.95317167,40.81263,2021-07-24 15:51:00,1.015383311,1361.0,1042.0,1220.0,1262.0,1625.0,1991.0,1891.0,1478.0,2067.0,2142.0,1913.0,38.619530420000046,0,27.03213873676609,47.12946883082389,3.856677417448369,176.51946792992402,585.0316882277318
-73.95320833,40.81258667,2021-07-24 15:51:00,1.015383311,1361.0,1424.0,1682.0,1844.0,1625.0,1991.0,1891.0,2162.0,2067.0,2142.0,1913.0,38.619530420000046,0,26.95806342560071,47.0253495194162,3.893487657197975,178.91952476918496,590.3414816698738
-73.95329833,40.81249167,2021-07-24 15:51:00,1.015383311,1361.0,2692.0,2868.0,2964.0,2799.0,2445.0,2813.0,3288.0,2619.0,2824.0,2199.0,39.07412708000004,0,26.946889793719162,47.45979062946172,3.254537553331087,190.43876067098,539.1776030048816
-73.95333667,40.81243833,2021-07-24 15:51:00,1.015383311,1217.0,1850.0,2144.0,2338.0,2799.0,2445.0,2813.0,2466.0,2619.0,2824.0,2199.0,39.07412708000004,0,26.968271115455092,47.369582677568104,3.433194794419699,186.79010125923887,551.0474177661242
-73.95337,40.81238833,2021-07-24 15:51:00,1.013219597,1217.0,2242.0,2332.0,2562.0,2069.0,1654.0,1978.0,2464.0,1738.0,2300.0,2134.0,39.07412708000004,0,26.89323060960369,47.16487255317824,3.4324996419125666,191.94151088059277,562.8691975518602
-73.95342833,40.812315,2021-07-24 15:51:00,1.011055882,1217.0,2242.0,2332.0,2562.0,2069.0,1654.0,1978.0,2464.0,1738.0,2300.0,2134.0,39.07412708000004,0,26.893230609603556,47.16487255317799,3.4324996419120537,191.94151088060454,562.8691975518756
-73.95344667,40.81229167,2021-07-24 15:51:00,1.011055882,1217.0,1428.0,1684.0,1928.0,2069.0,1654.0,1978.0,1746.0,1738.0,2300.0,2134.0,39.050200940000025,0,27.037426013871244,47.18417090135057,4.183585897185799,172.00615847486253,579.3086456805719
-73.95351167,40.81221167,2021-07-24 15:51:00,1.017547026,1217.0,1108.0,1246.0,1426.0,1625.0,1496.0,1667.0,1430.0,1620.0,1864.0,1717.0,39.050200940000025,0,26.92372426642022,46.94744853284043,3.8536556435407987,185.27723024358116,587.6786027011696
-73.953535,40.81218333,2021-07-24 15:51:00,1.017547026,1217.0,1108.0,1246.0,1426.0,1625.0,1496.0,1667.0,1430.0,1620.0,1864.0,1717.0,39.050200940000025,0,26.923724266419967,46.94744853283992,3.853655643539854,185.27723024360344,587.6786027012057
-73.95356167,40.81214667,2021-07-24 15:51:00,1.017547026,1217.0,1276.0,1340.0,1532.0,1276.0,1692.0,1804.0,1436.0,2027.0,1719.0,1812.0,39.20059382,0,26.878301903459388,46.86663249681875,3.593505873618031,185.53664873686432,602.1609723346614
-73.95359167,40.81210167,2021-07-24 15:51:00,1.017547026,1217.0,1178.0,1328.0,1546.0,1276.0,1692.0,1804.0,1684.0,2027.0,1719.0,1812.0,39.20059382,0,26.867671483583337,46.85469590201408,3.4675013812297553,183.03906197872863,611.2018695247331
-73.95362833,40.81205667,2021-07-24 15:51:00,1.017547026,1217.0,854.0,940.0,865.0,1276.0,1692.0,1804.0,1854.0,2027.0,1719.0,1812.0,39.20059382,0,26.93538721722877,47.03846804307193,3.2646127827712275,159.4454513482314,640.8776125656246
-73.95366667,40.81201,2021-07-24 15:51:00,1.019710741,1541.0,799.0,838.0,811.0,1255.0,1829.0,2099.0,2590.0,2134.0,1740.0,1418.0,38.838283700000034,0,26.921471629777333,47.00367907444335,3.2785283702226624,163.20265996011887,637.1899818909945
-73.95370167,40.811955,2021-07-24 15:51:00,1.019710741,1541.0,799.0,838.0,811.0,1255.0,1829.0,2099.0,2590.0,2134.0,1740.0,1418.0,38.838283700000034,0,26.921471629777294,47.00367907444325,3.2785283702227015,163.20265996012938,637.1899818909842
-73.95373333,40.81189667,2021-07-24 15:51:00,1.019710741,938.0,655.0,841.0,811.0,997.0,1843.0,1987.0,1998.0,2242.0,1605.0,1432.0,38.838283700000034,0,27.0,47.2,3.1999999999999997,142.0,658.0
-73.95377,40.81184,2021-07-24 15:51:00,1.019710741,938.0,965.0,1196.0,1182.0,1160.0,1587.0,1224.0,1650.0,1696.0,1575.0,1413.0,38.838283700000034,0,26.90345760330299,46.95864400825747,3.2965423966970135,168.06644710819364,632.4162648752915
-73.95381333,40.81178333,2021-07-24 15:51:00,1.019710741,938.0,965.0,1196.0,1182.0,1160.0,1587.0,1224.0,1650.0,1696.0,1575.0,1413.0,38.838283700000034,0,26.90345760330293,46.95864400825732,3.296542396697079,168.06644710821118,632.4162648752745
-73.95385833,40.81173167,2021-07-24 15:51:00,1.019710741,938.0,1042.0,1194.0,1272.0,1160.0,1587.0,1224.0,1542.0,1696.0,1575.0,1413.0,37.853893940000034,0,26.88236787656641,46.90591969141601,3.3176321234335937,173.76067332707038,626.8274872900977
-73.95390333,40.81168333,2021-07-24 15:51:00,1.019710741,938.0,672.0,919.0,1078.0,1160.0,1587.0,1224.0,1226.0,1696.0,1575.0,1413.0,37.853893940000034,0,26.902347644969698,46.95586911242424,3.2976523550303023,168.36613585818165,632.1221259169699
-73.95394167,40.81163833,2021-07-24 15:51:00,1.019710741,938.0,941.0,1158.0,1308.0,1410.0,1549.0,1179.0,1422.0,1477.0,1651.0,1486.0,37.853893940000034,0,26.860670526238614,46.85167631559652,3.3393294737613948,179.61895791557652,621.0776894532305
-73.953975,40.81159667,2021-07-24 15:51:00,1.019710741,938.0,941.0,1158.0,1308.0,1410.0,1549.0,1179.0,1422.0,1477.0,1651.0,1486.0,37.853893940000034,0,26.86067052623856,46.8516763155964,3.339329473761442,179.61895791558925,621.0776894532182
-73.954005,40.81156167,2021-07-24 15:52:00,1.019710741,938.0,928.0,1026.0,1152.0,1093.0,1225.0,1339.0,1444.0,1304.0,1399.0,1330.0,37.853893940000034,0,26.900197103693234,46.95049275923309,3.2998028963067636,168.94678200282607,631.5522324787079
-73.95403667,40.81151,2021-07-24 15:52:00,1.017547026,938.0,928.0,1026.0,1152.0,1093.0,1225.0,1339.0,1444.0,1304.0,1399.0,1330.0,37.853893940000034,0,26.900197103693174,46.950492759232944,3.2998028963068236,168.94678200284227,631.5522324786918
-73.95400333,40.811395,2021-07-24 15:52:00,1.015503518,829.0,819.0,987.0,1084.0,1179.0,1242.0,1502.0,1282.0,1547.0,1468.0,1265.0,37.67615690000002,0,26.909312240093723,46.97328060023431,3.290687759906277,166.48569517469483,633.9677436248367
-73.95398,40.81136833,2021-07-24 15:52:00,1.015503518,829.0,809.0,929.0,1034.0,1240.0,1376.0,1241.0,1118.0,1455.0,1558.0,1473.0,37.67615690000002,0,26.896019781945757,46.94004945486439,3.3039802180542446,170.0746588746459,630.4452422156253
-73.95388833,40.81131667,2021-07-24 15:52:00,1.009012373,829.0,705.0,781.0,847.0,959.0,1001.0,965.0,945.0,1088.0,1207.0,1078.0,37.67615690000002,0,26.83487947464265,46.78719868660664,3.365120525357348,186.5825418464841,614.2430607803026
-73.95382333,40.81129167,2021-07-24 15:52:00,1.015503518,829.0,705.0,781.0,847.0,959.0,1001.0,965.0,945.0,1088.0,1207.0,1078.0,37.67615690000002,0,26.834879474642673,46.78719868660667,3.3651205253573284,186.5825418464787,614.2430607803079
-73.95375667,40.81126,2021-07-24 15:52:00,1.015503518,829.0,705.0,781.0,847.0,959.0,1001.0,965.0,945.0,1088.0,1207.0,1078.0,38.27089238000002,0,26.834879474642687,46.78719868660672,3.365120525357312,186.5825418464743,614.2430607803121
-73.95369333,40.81122833,2021-07-24 15:52:00,1.009012373,1649.0,615.0,661.0,720.0,1234.0,1257.0,1542.0,1034.0,1366.0,1731.0,1407.0,38.445211400000005,0,26.96301979530214,47.05101741479871,3.7646128902933476,172.71308220252953,602.4092662551739
-73.95356833,40.811165,2021-07-24 15:52:00,1.006848658,1649.0,836.0,982.0,983.0,1234.0,1257.0,1542.0,1360.0,1366.0,1731.0,1407.0,38.445211400000005,0,26.966769386760056,47.061024256236955,3.7549565794295994,171.46864281794976,603.9155268542413
-73.95352,40.81112833,2021-07-24 15:52:00,1.006848658,1649.0,594.0,658.0,747.0,861.0,1032.0,887.0,801.0,1071.0,1189.0,1053.0,38.40077714000006,0,26.829493635061336,46.77373408765335,3.3705063649386577,188.03671853343772,612.8158132912554
-73.95347,40.81109,2021-07-24 15:52:00,1.009012373,1649.0,594.0,658.0,747.0,861.0,1032.0,887.0,801.0,1071.0,1189.0,1053.0,38.40077714000006,0,26.82949363506134,46.77373408765336,3.370506364938658,188.03671853343786,612.8158132912555
-73.95342333,40.81105667,2021-07-24 15:52:00,1.009012373,1649.0,651.0,743.0,708.0,861.0,1032.0,887.0,858.0,1071.0,1189.0,1053.0,38.40077714000006,0,26.829932149239774,46.77483037309942,3.3700678507602313,187.91831970526243,612.9320195485387
-73.953385,40.81103,2021-07-24 15:52:00,1.006848658,1649.0,744.0,731.0,782.0,861.0,1032.0,887.0,1062.0,1071.0,1189.0,1053.0,38.40077714000006,0,26.815737383893335,46.73934345973334,3.384262616106662,191.75090634879882,609.1704067317344
-73.95336,40.81100667,2021-07-24 15:52:00,1.006848658,1649.0,744.0,731.0,782.0,861.0,1032.0,887.0,1062.0,1071.0,1189.0,1053.0,38.40077714000006,0,26.815737383893335,46.73934345973334,3.384262616106664,191.7509063487992,609.1704067317341
-73.95326833,40.81092333,2021-07-24 15:52:00,1.002521229,1649.0,1524.0,1522.0,1698.0,1291.0,1406.0,1308.0,1814.0,1342.0,1478.0,1255.0,37.81971374,0,26.829077790202472,46.758155580404946,3.50661856407574,193.47992484911887,600.9291093716536
-73.95323833,40.81090667,2021-07-24 15:52:00,0.998193799,1649.0,1402.0,1494.0,1436.0,1731.0,1820.0,2169.0,1758.0,1867.0,1994.0,1815.0,37.81971374,0,27.034574440422666,47.16914888084533,4.260106281549759,175.67021516336942,572.1595783408275
-73.95320833,40.810885,2021-07-24 15:52:00,0.998193799,1649.0,1402.0,1494.0,1436.0,1731.0,1820.0,2169.0,1758.0,1867.0,1994.0,1815.0,37.81971374,0,27.034574440422862,47.16914888084572,4.260106281550478,175.67021516335234,572.1595783408
-73.953145,40.810845,2021-07-24 15:52:00,1.004684943,1147.0,1960.0,1946.0,2082.0,1731.0,1820.0,2169.0,2258.0,1867.0,1994.0,1815.0,37.81971374,1,26.859568325162307,46.81913665032461,3.618417192261785,190.8374118192669,596.6604344772772
-73.953115,40.810825,2021-07-24 15:52:00,1.000357514,1147.0,1960.0,1946.0,2082.0,1731.0,1820.0,2169.0,2258.0,1867.0,1994.0,1815.0,37.81971374,1,26.85956832516236,46.81913665032472,3.618417192261981,190.8374118192623,596.6604344772699
-73.95309167,40.81081,2021-07-24 15:52:00,1.000357514,1147.0,1960.0,1946.0,2082.0,1731.0,1820.0,2169.0,2258.0,1867.0,1994.0,1815.0,37.81971374,1,26.8595683251624,46.8191366503248,3.618417192262137,190.83741181925862,596.6604344772638
-73.953015,40.81072,2021-07-24 15:52:00,1.004684943,1437.0,3298.0,3684.0,4024.0,3460.0,3627.0,2937.0,4096.0,3364.0,3615.0,3662.0,37.81971374,1,27.1,47.300000000000004,4.5,170.0,563.0000000000001
-73.95300333,40.8107,2021-07-24 15:52:00,1.006848658,1437.0,3298.0,3684.0,4024.0,3460.0,3627.0,2937.0,4096.0,3364.0,3615.0,3662.0,38.58535022000001,1,27.099999999999994,47.29999999999999,4.499999999999999,169.99999999999994,563.0
-73.95297667,40.81068667,2021-07-24 15:52:00,1.006848658,1437.0,3086.0,3086.0,3342.0,3460.0,3627.0,2937.0,3426.0,3364.0,3615.0,3662.0,38.58535022000001,1,27.028573862928983,47.38185429702354,3.728884881737736,180.11965061543307,554.8602546217083
-73.95295833,40.810665,2021-07-24 15:52:00,1.009012373,1437.0,3086.0,3086.0,3342.0,3460.0,3627.0,2937.0,3426.0,3364.0,3615.0,3662.0,38.58535022000001,1,27.02857386292899,47.3818542970235,3.7288848817378337,180.11965061543145,554.8602546217102
-73.95293167,40.81064667,2021-07-24 15:53:00,1.009012373,1437.0,3086.0,3086.0,3342.0,3460.0,3627.0,2937.0,3426.0,3364.0,3615.0,3662.0,38.58535022000001,1,27.028573862929015,47.381854297023494,3.7288848817379785,180.11965061542884,554.8602546217137
-73.952915,40.81063333,2021-07-24 15:53:00,1.006848658,1437.0,3086.0,3086.0,3342.0,3460.0,3627.0,2937.0,3426.0,3364.0,3615.0,3662.0,38.58535022000001,1,27.028573862929022,47.38185429702347,3.728884881738069,180.1196506154272,554.8602546217157
-73.95274667,40.81063667,2021-07-24 15:53:00,1.019951154,1437.0,1528.0,1464.0,1656.0,1620.0,1796.0,1737.0,1762.0,1682.0,2090.0,2034.0,38.58535022000001,0,27.024518621106548,47.14903724221309,4.2232349440573325,176.5417195040994,573.5673930450837
-73.95271,40.810645,2021-07-24 15:53:00,1.019951154,1437.0,1036.0,1260.0,1290.0,1620.0,1796.0,1737.0,1370.0,1682.0,2090.0,2034.0,38.58535022000001,0,27.093117538456177,47.25552792375049,4.126749905171518,171.15944447509878,575.0181197544065
-73.952675,40.810665,2021-07-24 15:53:00,1.019951154,1437.0,1036.0,1260.0,1290.0,1620.0,1796.0,1737.0,1370.0,1682.0,2090.0,2034.0,38.58535022000001,0,27.093117538456262,47.2555279237507,4.126749905172373,171.1594444750902,575.018119754377
-73.95263,40.81070333,2021-07-24 15:53:00,1.019951154,1437.0,1080.0,1172.0,1272.0,1620.0,1796.0,1737.0,1402.0,1682.0,2090.0,2034.0,37.94959849999998,0,27.070983451247955,47.21039392227135,4.035778878697495,173.0936055292942,578.4285897061278
-73.95258833,40.81074333,2021-07-24 15:53:00,1.024278584,1437.0,1080.0,1172.0,1272.0,1620.0,1796.0,1737.0,1402.0,1682.0,2090.0,2034.0,37.94959849999998,0,27.070983451248225,47.21039392227191,4.035778878698863,173.09360552927012,578.4285897060779
-73.95255,40.81078833,2021-07-24 15:53:00,1.024278584,1437.0,828.0,861.0,873.0,1261.0,1353.0,1622.0,969.0,1714.0,2198.0,2122.0,37.94959849999998,0,27.057674567901717,47.178899041473954,3.931705679905636,174.33645584455815,582.0475944523689
-73.95251667,40.81083167,2021-07-24 15:53:00,1.019951154,1437.0,785.0,899.0,901.0,1341.0,1534.0,1349.0,896.0,1474.0,1559.0,1612.0,37.94959849999998,0,26.939314136287816,47.002764089103074,3.6855508787991567,175.0763087949938,605.0460323069364
-73.95249167,40.81087167,2021-07-24 15:53:00,1.019951154,1969.0,1220.0,1324.0,1488.0,1341.0,1534.0,1349.0,1482.0,1474.0,1559.0,1612.0,37.94959849999998,0,27.073210393552912,47.24642078710582,4.401771443027353,172.32176589208078,566.750544902592
-73.95247,40.81091167,2021-07-24 15:53:00,1.024278584,1969.0,1220.0,1324.0,1488.0,1341.0,1534.0,1349.0,1482.0,1474.0,1559.0,1612.0,38.66396468000005,0,27.07321039355298,47.246420787105954,4.401771443027586,172.3217658920752,566.750544902583
-73.952445,40.81095,2021-07-24 15:53:00,1.024278584,1969.0,966.0,1098.0,1054.0,1341.0,1534.0,1349.0,1064.0,1474.0,1559.0,1612.0,38.66396468000005,0,27.031045912783803,47.1620918255676,4.2471683468739485,175.9760208920703,572.6535722102674
-73.95242167,40.810985,2021-07-24 15:53:00,1.022114869,1969.0,995.0,1582.0,1658.0,3021.0,3676.0,2880.0,1780.0,3384.0,3309.0,3870.0,38.13758960000001,0,27.131494050591026,47.317703592361276,3.44131963737723,169.84158485935114,588.4660102363821
-73.95228,40.81107333,2021-07-24 15:53:00,1.026442299,1539.0,1306.0,1016.0,1160.0,1681.0,1305.0,2154.0,1350.0,1374.0,2322.0,1854.0,38.13758960000001,0,27.120048995546696,47.3,4.119069084612796,168.99755022266524,574.6284174170831
-73.95224,40.81113333,2021-07-24 15:53:00,1.022114869,1539.0,1306.0,1016.0,1160.0,1681.0,1305.0,2154.0,1350.0,1374.0,2322.0,1854.0,38.13758960000001,0,27.12004899554671,47.300000000000004,4.119069084612485,168.99755022266444,574.6284174170926
-73.95220333,40.811195,2021-07-24 15:53:00,1.022114869,1539.0,1454.0,1368.0,1500.0,2133.0,1859.0,2001.0,1680.0,1935.0,2497.0,1977.0,38.739161120000006,0,27.093066208860446,47.254046313160124,4.110933580799528,171.1891738157085,575.5217284014162
-73.95213,40.81131833,2021-07-24 15:53:00,1.019951154,1539.0,924.0,1264.0,1434.0,2133.0,1859.0,2001.0,1526.0,1935.0,2497.0,1977.0,38.21620406,0,27.09524568670836,47.24786716221711,3.999493124335119,171.19348435726835,579.0103198926878
-73.95208167,40.81137833,2021-07-24 15:53:00,1.019951154,1539.0,1064.0,1011.0,1046.0,1599.0,1893.0,1629.0,1132.0,1909.0,1936.0,1497.0,38.21620406,0,26.96487011093048,47.012975312541535,3.81452143445822,182.01861372354784,587.9535518247276
-73.95203167,40.81144167,2021-07-24 15:53:00,1.019951154,1289.0,1332.0,1458.0,1548.0,1599.0,1893.0,1629.0,1628.0,1909.0,1936.0,1497.0,38.21620406,0,26.830832453300836,46.761664906601666,3.5130523287696946,193.32785404726184,600.6834565378845
-73.95196833,40.81150333,2021-07-24 15:53:00,1.017787439,1289.0,1234.0,1448.0,1634.0,1828.0,1881.0,1952.0,1792.0,2013.0,2400.0,2166.0,38.21620406,0,27.040141808721643,47.189144471685175,4.197818659055079,171.93873002209943,578.5574387148982
-73.951905,40.811565,2021-07-24 15:53:00,1.017787439,1289.0,1234.0,1448.0,1634.0,1828.0,1881.0,1952.0,1792.0,2013.0,2400.0,2166.0,37.918836320000025,0,27.040141808722037,47.18914447168591,4.197818659056968,171.93873002208244,578.5574387148047
-73.95184167,40.81162833,2021-07-24 15:53:00,1.017787439,1289.0,1128.0,1360.0,1590.0,1828.0,1881.0,1952.0,1756.0,2013.0,2400.0,2166.0,37.918836320000025,0,27.03874769835784,47.186275174117945,4.193463638224263,172.0892810948225,578.6869419257383
-73.95178,40.81169333,2021-07-24 15:53:00,1.017787439,1289.0,1272.0,1534.0,1680.0,1985.0,1883.0,2126.0,1874.0,2048.0,2582.0,2234.0,37.918836320000025,0,27.069866236352215,47.23203005486102,4.117084252926725,169.6324471337692,580.4724126935017
-73.95172167,40.81175667,2021-07-24 15:53:00,1.015623724,1289.0,1318.0,1438.0,1616.0,1985.0,1883.0,2126.0,1826.0,2048.0,2582.0,2234.0,37.918836320000025,0,27.07081553750422,47.23305704884895,4.112946798345737,169.60424582411358,580.5253442452347
-73.951675,40.811825,2021-07-24 15:53:00,1.015623724,1289.0,1302.0,1540.0,1660.0,1985.0,1883.0,2126.0,1782.0,2048.0,2582.0,2234.0,37.53601808000002,0,27.03808669619392,47.18496836272357,4.190898162910752,172.14099720675497,578.7917885048038
-73.95161667,40.81189833,2021-07-24 15:53:00,1.017787439,1272.0,1494.0,1688.0,1810.0,1940.0,2050.0,1877.0,1982.0,2083.0,2139.0,1997.0,37.53601808000002,0,26.961469048973665,47.032331762412454,3.9043789778956457,178.5616721184044,590.0032013604349
-73.95155167,40.81196,2021-07-24 15:53:00,1.017787439,1194.0,1424.0,1796.0,2054.0,2406.0,2292.0,2441.0,2178.0,2337.0,2500.0,1972.0,37.53601808000002,0,26.979828277809403,47.069187527384415,3.970414615488731,176.92019294245983,587.544128236832
-73.95149,40.81202667,2021-07-24 15:53:00,1.013460009,1194.0,1424.0,1796.0,2054.0,2406.0,2292.0,2441.0,2178.0,2337.0,2500.0,1972.0,37.53601808000002,0,26.97982827780971,47.069187527385026,3.970414615490007,176.9201929424389,587.5441282367761
-73.95143667,40.81209333,2021-07-24 15:53:00,1.013460009,1194.0,1656.0,1800.0,2082.0,2406.0,2292.0,2441.0,2254.0,2337.0,2500.0,1972.0,37.17370796,0,26.97824641275811,47.145760274219526,3.877539159881539,178.27952824039514,579.2684194938436
-73.95138,40.81215667,2021-07-24 15:53:00,1.013460009,1194.0,1204.0,1524.0,1652.0,2016.0,2065.0,1793.0,1876.0,2004.0,2001.0,1672.0,36.88659428000005,0,26.910048300360017,46.93075753587464,3.7040083732103555,182.5534710787754,598.2285954248321
-73.95131833,40.81222167,2021-07-24 15:53:00,1.013460009,1194.0,2272.0,2548.0,2698.0,2016.0,2065.0,1793.0,2912.0,2004.0,2001.0,1672.0,36.88659428000005,0,26.800000000000004,46.97998206332594,3.0889088185267366,200.0441853591524,575.7574289415131
-73.95125667,40.81228833,2021-07-24 15:53:00,1.015623724,1194.0,1144.0,1362.0,1476.0,2016.0,2065.0,1793.0,1650.0,2004.0,2001.0,1672.0,36.88659428000005,0,26.952731054375253,47.025088526602744,3.7768339660883923,175.5669554083248,599.5150508477758
-73.9512,40.81235167,2021-07-24 15:53:00,1.015623724,1194.0,1548.0,1768.0,1964.0,2795.0,2756.0,2528.0,2204.0,2728.0,2599.0,2267.0,36.50035802000002,0,27.02301593463671,47.21498625358107,3.924594751975839,178.23824346144923,571.0221438076484
-73.95114667,40.81241333,2021-07-24 15:53:00,1.017787439,1194.0,2208.0,2380.0,2470.0,2795.0,2756.0,2528.0,2622.0,2728.0,2599.0,2267.0,36.50035802000002,0,26.919671291818247,47.36367435868046,3.194564822612451,192.2127363857472,547.4744706516829
-73.95110333,40.81247167,2021-07-24 15:53:00,1.017787439,1194.0,1244.0,1212.0,1244.0,916.0,1044.0,1094.0,1452.0,1052.0,1199.0,954.0,36.74987348000002,0,26.854723319038,46.836808297595006,3.3452766809619967,181.22470385973924,619.5016795450707
-73.95099167,40.812575,2021-07-24 15:53:00,1.019951154,876.0,761.0,885.0,828.0,944.0,1710.0,1970.0,1556.0,1912.0,1299.0,901.0,36.74987348000002,0,26.999999999999996,47.2,3.1999999999999997,142.0,657.9999999999999
-73.950925,40.812565,2021-07-24 15:53:00,1.015623724,707.0,784.0,854.0,794.0,726.0,1018.0,1223.0,1166.0,1224.0,885.0,632.0,36.74987348000002,0,26.854209130402857,46.83552282600713,3.3457908695971432,181.36353479122857,619.3654195567569
-73.95086667,40.81254833,2021-07-24 15:53:00,1.015623724,707.0,784.0,854.0,794.0,726.0,1018.0,1223.0,1166.0,1224.0,885.0,632.0,36.74987348000002,0,26.8542091304029,46.83552282600726,3.3457908695970966,181.36353479121613,619.3654195567693
-73.95077667,40.81251,2021-07-24 15:53:00,1.015623724,707.0,784.0,854.0,794.0,726.0,1018.0,1223.0,1166.0,1224.0,885.0,632.0,37.2318143,0,26.85420913040295,46.83552282600739,3.3457908695970433,181.36353479120194,619.3654195567831
-73.95073167,40.81248833,2021-07-24 15:54:00,1.017787439,707.0,634.0,669.0,674.0,726.0,1018.0,1223.0,891.0,1224.0,885.0,632.0,37.2318143,0,26.846205930438853,46.81551482609712,3.3537940695611557,183.5243987815119,617.2445715662939
-73.95068667,40.81247167,2021-07-24 15:54:00,1.017787439,837.0,792.0,786.0,755.0,953.0,1127.0,1072.0,982.0,1125.0,909.0,705.0,37.2318143,0,26.816200411503676,46.7405010287592,3.38379958849632,191.62588889400652,609.293109048475
-73.95063833,40.81244833,2021-07-24 15:54:00,1.017787439,837.0,888.0,982.0,929.0,1551.0,1581.0,1665.0,1330.0,1574.0,1310.0,1023.0,37.2318143,0,26.90901841115928,46.97254602789819,3.290981588840721,166.56502898699475,633.8898789572087
-73.95054833,40.81239667,2021-07-24 15:54:00,1.017787439,837.0,1204.0,1370.0,1412.0,1551.0,1581.0,1665.0,1700.0,1574.0,1310.0,1023.0,37.2318143,0,26.818016563019086,46.74504140754772,3.3819834369809136,191.13552798484676,609.7743892000578
-73.950505,40.812375,2021-07-24 15:54:00,1.017787439,837.0,1064.0,1160.0,1236.0,1551.0,1581.0,1665.0,1572.0,1574.0,1310.0,1023.0,37.2318143,0,26.91730834257571,46.99327085643926,3.2826916574242975,164.3267475045603,636.0867107825611
-73.95046833,40.81235167,2021-07-24 15:54:00,1.017787439,837.0,1064.0,1160.0,1236.0,1551.0,1581.0,1665.0,1572.0,1574.0,1310.0,1023.0,37.2318143,0,26.917308342575723,46.99327085643931,3.2826916574242757,164.32674750455445,636.0867107825669
-73.950435,40.81232833,2021-07-24 15:54:00,1.017787439,837.0,1064.0,1160.0,1236.0,1551.0,1581.0,1665.0,1572.0,1574.0,1310.0,1023.0,37.2318143,0,26.91730834257574,46.99327085643936,3.282691657424259,164.32674750454993,636.0867107825712
-73.95039833,40.81231167,2021-07-24 15:54:00,1.013460009,837.0,1064.0,1160.0,1236.0,1551.0,1581.0,1665.0,1572.0,1574.0,1310.0,1023.0,37.60096046000001,0,26.91730834257578,46.993270856439445,3.2826916574242286,164.32674750454152,636.0867107825799
